Taxon,RDYS_1,RDYS_2,RDYS_3,RDYS_4,RDYS_5
d__Bacteria;p__Abditibacteriota;c__Abditibacteria;o__Abditibacteriales;f__Abditibacteriaceae;g__Abditibacterium,0.001697679,5.39E-05,0.000482252,0.000256351,0.001110186
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__unclassified_Chthoniobacterales;g__unclassified_Chthoniobacterales,0.000133676,0,8.77E-05,0,0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Methylacidiphilales;f__Methylacidiphilaceae;g__uncultured,0,0,4.38E-05,0,0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Alterococcus,0,5.39E-05,4.38E-05,4.05E-05,0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Cephaloticoccus,5.35E-05,0,0,0,0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__IMCC26134,0,0,0,0,0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Lacunisphaera,0,2.69E-05,0,0.000107937,4.90E-05
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Opitutaceae,0,0,0,0,0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Opitutus,0.000561437,0.000363524,0.000336115,0.000350797,0.000424483
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__unclassified_Opitutaceae,0.000160411,0.000121175,8.77E-05,8.10E-05,0.000146936
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__uncultured,0,0,0,0,0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__Verruc-01,0,0,4.38E-05,0,0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__unclassified_Puniceicoccaceae,0,0,0,0,0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__ADurb.Bin063-1,2.67E-05,4.04E-05,0,4.05E-05,0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__ADurb.Bin118,0,0,0,0,0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__DEV008,0,0,0,0,0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__DEV114,0,0,0,0,0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__Ellin516,0,4.04E-05,0,0,0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__Ellin517,0.00010694,0,0,0,0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__Oikopleura,0,0,0,0,0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__Pedosphaera,0,0,0,0,0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__Pedosphaeraceae,0.000641643,0.001413703,0.000496865,0.000404765,0.000489788
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__unclassified_Pedosphaeraceae,8.02E-05,4.04E-05,5.85E-05,8.10E-05,0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__uncultured,0.000160411,0.000296205,5.85E-05,8.10E-05,6.53E-05
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__S-BQ2-57_soil_group;f__S-BQ2-57_soil_group;g__S-BQ2-57_soil_group,6.68E-05,0.000417379,2.92E-05,5.40E-05,0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__UA11;f__UA11;g__UA11,8.02E-05,0,0,4.05E-05,0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia,0,0,0,0,0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__DEV007,0,0,0,0,0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Rubritaleaceae;g__Luteolibacter,0.00125655,0.000457771,0.000628389,0.00117382,0.00013061
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Brevifollis,0,0,0,0,0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Prosthecobacter,2.67E-05,4.04E-05,4.38E-05,0.000107937,0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Roseimicrobium,0.000240616,9.42E-05,0.000219205,0.000458734,6.53E-05
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Verrucomicrobium,0.000267351,0,0,0.000148414,0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__unclassified_Verrucomicrobiaceae,0,0,0,0,0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__uncultured,0.000334189,0.000780903,0.000350728,0.000161906,0.000179589
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__unclassified_Verrucomicrobiae;f__unclassified_Verrucomicrobiae;g__unclassified_Verrucomicrobiae,0,0,0,0,0
d__Bacteria;p__Verrucomicrobiota;c__unclassified_Verrucomicrobiota;o__unclassified_Verrucomicrobiota;f__unclassified_Verrucomicrobiota;g__unclassified_Verrucomicrobiota,0,0,0,0,0
d__Bacteria;p__WOR-1;c__WOR-1;o__WOR-1;f__WOR-1;g__WOR-1,0,0,0,0,0
d__Bacteria;p__WPS-2;c__WPS-2;o__WPS-2;f__WPS-2;g__WPS-2,0.000441129,0.000336596,0.000350728,0.000580164,0.000179589
d__Bacteria;p__WS2;c__WS2;o__WS2;f__WS2;g__WS2,0.000294086,5.39E-05,0.000321501,0.000580164,0.000538767
d__Bacteria;p__unclassified_Bacteria;c__unclassified_Bacteria;o__unclassified_Bacteria;f__unclassified_Bacteria;g__unclassified_Bacteria,0.004531601,0.006987734,0.00372649,0.003926225,0.004963184
